index,id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count
183,1384582521774510081,#GPRC received a tractor-trailer truck donation from #RyTyDevelopments. 🚛This impactful donation will help the College address the soaring demand for truck drivers in Alberta &amp; will allow students to start their pathway to a rewarding career➡️https://t.co/biu6r45il6 #MELT #abpse https://t.co/L9QGDodbCe,,2021-04-20T18:59:32.000Z,,2,0,0,0
184,1384577877597835265,"We are currently at The Superstore in the NE here in #Calgary #YYC. We’re shopping for food hampers that will go out this week! 

If you want to donate, we have 16 hamper requests to fill this week. 

#Help #CommunityPantry #AB #abed #Abgov #abhealth #AbLeg #abpoli #COVID19 #Hope",,2021-04-20T18:41:04.000Z,,5,0,1,3
185,1384570146027495441,"Due to COVID 19 &amp; schools having to move to online, @HarvestHillsYYC is in need of electronic devices to help those families in need. They are looking for 30 laptops, can you #help fill this donation? 

#donate #ERA #yyc https://t.co/wZyMMhOaPs",,2021-04-20T18:10:21.000Z,,8,0,1,5
186,1384567969318060036,"Provide motivation to those impacted by PD by donating today. 

You can donate online or simply text HOPE to 80100 to donate $10 or $25 to Parkinson Association of Alberta. 

#circleofhelp #parkinsons #ParkinsonAwarenessMonth https://t.co/zAYIXg6cwT",,2021-04-20T18:01:42.000Z,,3,0,0,2
187,1384565920539058177,"We want to continue to represent, support, and grow Alberta's entire organic industry, and your support will help us do that. Be an #OrganicHero and make a donation today: https://t.co/uAsnhn7cAH https://t.co/NlGqCK9QFG",,2021-04-20T17:53:34.000Z,,1,0,0,0
188,1384564214996475905,"If you live in Ward sipiwiyiniwak (SW #yeg, former Ward 5 + Ward 1 mix), you would do really well to vote for Giselle. We've co-organized festivals together, and I know she'd be a very compassionate and caring City Councillor. Sign up and donate if you can!

#yegcc #abpoli https://t.co/bbCoDJPNuZ",,2021-04-20T17:46:47.000Z,,2,0,0,1
189,1384560703038660612,"SAILORS CLIP FOR CHARITY
The Royal Canadian Navy crews of #HMCSCalgary and Combined Task Force-150 on #OpARTEMIS have joined forces in support of the Calgary’s namesake charity, the Calgary Foothills Burn Unit. Read more: https://t.co/TSdRf7KBV0 https://t.co/GbgkjKFFpI",,2021-04-20T17:32:50.000Z,,4,1,0,0
190,1384559624775290885,"It's been a tough year for post-secondary students. If you are able, please make a donation by April 22. Eligible gifts will be matched up to $2500! https://t.co/1UrJVkb9Fu https://t.co/lYwHIqeoBf",,2021-04-20T17:28:33.000Z,,2,0,0,1
191,1384558983541891073,"#UCalgaryGivingDay is this Thurs April 22. You can direct your donation to any number of funds, including the Department of Philosophy Undergraduate Award to support an Honours, major or minor Philosophy program! https://t.co/OhcPD4TO4x https://t.co/HHl7vtbCTP",,2021-04-20T17:26:00.000Z,,1,0,0,1
192,1384554972096962566,"Like us?
Your UCalgary is for Galleries – support to Nickle Galleries Exhibitions and Programs Fund enriches teaching, research and experiential learning at UCalgary and beyond.  Your #UCalgaryGivingDay gift takes us further!  

Donate here: https://t.co/jG1dSVrcTv https://t.co/rR6x9CzKK1",,2021-04-20T17:10:03.000Z,,0,1,0,0
193,1384526070867759106,"Each year, the Shaw Charity Classic crowns one golf champion and over 200 charity winners. ISC is a participating Shaw Birdies for Kids presented by AltaLink charity partner. 

Donate today and have your donation matched up to 50%! https://t.co/NaYXFMrso0
 @ShawInfo https://t.co/TK0qGzYIJa",,2021-04-20T15:15:13.000Z,,0,0,0,0
194,1384514529351147527,"NES Fircroft Canada have been hosting an annual Robert Burns event in support of the Alberta Children's Hospital for seven years. This year was an exceptional effort and we raised an amazing $14,355.

#NESFircroft #Charity #RobertBurns #AlbertaChildren... https://t.co/laBaViYnWm https://t.co/iSV7vlqQb7",,2021-04-20T14:29:21.000Z,,0,0,0,0
195,1384513442997014530,"Cool news in NW Calgary! @BownessHighCBE is bringing back their football program! Donate today and help get some Bowness students on the gridiron this fall. #yyc #yycfootball 
https://t.co/WwoUx5qGTB",,2021-04-20T14:25:02.000Z,,6,0,0,1
196,1384503316030181376,"#SERVICESPOTLIGHT Free companion animal care items, including food, to help keep pets safe and happy at home during COVID-19. Apply to access the program or donate to it. https://t.co/ztZinKsUg2 
#alberta #JustContact211 #HelpStartsHere #MaketheRightCall #yyc #calgary https://t.co/9bMsXUOudP",,2021-04-20T13:44:48.000Z,,4,0,0,6
197,1384492536408981504,Be a good human 💚 #bethechange #kindness #dothings #withlove #kcco #chivenation #kccocalgary #yyc #calgary #alberta #canada #thechive #thechivecalgary #kcco_calgary https://t.co/YB82Eg8shU,,2021-04-20T13:01:57.000Z,,0,0,0,0
198,1384466227863515143,Have you registered to be a part of #RumbleAlberta this summer? Explore our great province and give back to charity at the same time. Learn more here: https://t.co/OjNk9T7oQg #Alberta,,2021-04-20T11:17:25.000Z,,0,0,0,0
199,1384386024650907650,"1/2 Thank you so much to all the generous Calgarians for making it possible to ensure 93 low income families w/ at risk youths have the technology needed to access their online learning today 
#yyc #yyccc 
https://t.co/YdXC4V7HgJ",,2021-04-20T05:58:43.000Z,,35,1,0,11
200,1384358009535614977,"Only few more days left to get donation matching. Please donate to set up Sikh Studies.

#FarmersProtest  

https://t.co/VOD7n1uBBb",,2021-04-20T04:07:24.000Z,,0,0,0,0
201,1384325949190115331,"While a nice headline, the election WON""T be held today.

Premier Kenney is threatening his Caucus with a snap election though, and we need to be ready. Donate here: https://t.co/7yjlYbFWZV 

#ableg #abpoli #abndp

https://t.co/1NMUbj6bDm",,2021-04-20T02:00:00.000Z,,63,2,3,11
202,1384310374061600770,"Happy Birthday, I think I'm late.  Crap 
I think we all need to celebrate my with a donation.
@JanisIrwin, I can count on you to put out the challenge

 @RachelNotley 
#AbLeg 
#NDP 
#rachelwasright https://t.co/nzoG0ZvdHa",,2021-04-20T00:58:07.000Z,{'place_id': '53504716d445dcad'},2,0,0,0
203,1384294519898710028,"I was outside filming myself for #yegVote campaign videos.  After one of them a gentleman walking by yelled ""good job!!!"" 🥰

Please donate so I can afford a lawn sign that I can hopefully put in his lawn. Must be Alberta resident. 

https://t.co/IR6UTgnClW

#yegWomen #Filipina https://t.co/mbPwCjCmdU",,2021-04-19T23:55:07.000Z,,11,2,1,3
204,1384289867023089667,"#WalkHerWay5K update: we’re 1/3 of the way to our goal of raising $50,000 to support women throughout #AB and beyond who must travel to #yeg for cancer care. Can you help?

- Register to run/walk
- Donate: https://t.co/7gZ1Bjn028
- Spread the word 

@yegchf #abhealth https://t.co/kJotbcv7Gf",,2021-04-19T23:36:37.000Z,{'place_id': '6a6d896ba1cb5dc4'},4,0,0,0
205,1384275486918860809,"Find out why this year's charity, Ronald McDonald House Charities Alberta means so much to the employees of Rifco. https://t.co/gPfIR7pGig
@rmhcalberta #keepingfamiliesclose #ronaldmcdonaldhouse https://t.co/h7U4NiAvpq",,2021-04-19T22:39:29.000Z,,2,1,0,0
206,1384269139322101763,"Thanks .@TanyYao for supporting .@CanadasLifeline
by making a non-remunerated blood donation #abpoli https://t.co/RzoT6Vu0h1",,2021-04-19T22:14:15.000Z,,0,0,0,0
207,1384260712202006530,"@HowLongWasIOut @CMOH_Alberta Lets play a better game.  For every peer reviewed and published medical journal article supporting the use of ivermectin for COVID19 you can produce, I will donate $5 to the Stollery Children's Hospital.",,2021-04-19T21:40:46.000Z,,0,0,1,0
208,1384259276739203086,"We are your UCalgary — and your support takes us further. When you donate to the University of Calgary, you’re investing in the community. #ucalgarygivingday Donate before midnight on April 22, at https://t.co/mY4lX7EgfV https://t.co/TPFK7sJc0A",,2021-04-19T21:35:04.000Z,,0,0,0,0
209,1384258771812163593,"Did you know over 4,500 Canadians are waiting for an organ or tissue transplant? By becoming a donor, you can save up to eight lives. 

National Organ and Tissue Donation Awareness Week is a great time to register: https://t.co/7FytPBPftZ

#OrgansTissuesForLife #AB https://t.co/2lQJXTk7ND",,2021-04-19T21:33:04.000Z,,0,0,0,0
210,1384250456076025859,"#UCalgaryGivingDay is April 22! It’s a time to come together and make extraordinary things happen — for students, researchers &amp; the community. Give early and double your impact while funds last – donate directly to Bone &amp; Joint Health Research here:  https://t.co/ZTa1XaIVgi https://t.co/9SW6e5vj94",,2021-04-19T21:00:01.000Z,,0,0,0,0
211,1384243002852274179,"Did you know over 4,500 Canadians are waiting for an organ or tissue transplant? By becoming a donor, you can save up to eight lives. 

National Organ and Tissue Donation Awareness Week is a great time to register: https://t.co/kPf7GcYq5N

#OrgansTissuesForLife https://t.co/FD7WkpI801",,2021-04-19T20:30:24.000Z,,4,0,0,4
212,1384240939766476809,"#UCalgaryGivingDay is back on April 22!

Flexible funds are needed to allow the #UCalgaryCMF department to invest in the student experience, research, and strategic initiatives. Donate to the Department of Communication, Media and Film Impact Fund today: https://t.co/7tc5oOjtcw https://t.co/RXuIOjJDeY",,2021-04-19T20:22:12.000Z,,1,0,0,0
213,1384234853638414336,"Volunteers at @SOSAlberta advocate tirelessly for equitable public ed in #alberta. They spread knowledge and create resources to empower and mobilize communities. We need orgs like SOS. Please donate now &amp; get a #ABStudentsDeserveBetter lawn sign. #abed 
https://t.co/cwIaB4FhhH https://t.co/osbUiATrXL",,2021-04-19T19:58:01.000Z,,7,0,0,2
214,1384224144653361157,"💙The 18th Annual #SmilingBlueSkies Walk for Canine Cancer in #Calgary has gone virtual! Donations support our quest to find more + better ways to deal with and understand canine #cancer.

🐾Everyone is welcome! 

👇Donate or join a virtual team today:  https://t.co/y1Ofd2AZzW. https://t.co/qvO0DJ1n91",,2021-04-19T19:15:28.000Z,,3,0,1,2
215,1384201337206820869,"Earth Day 2021 is almost here!! This week we’ll donate 5% from every purchase to @treecanada to green our communities and protect our wildlife #fightclimatechange @ Okotoks, Alberta https://t.co/SSMeNygvFy",,2021-04-19T17:44:50.000Z,,1,0,0,0
216,1384198380918738948,"Did you know that you can donate to the Alberta Diabetes Foundation online? As a donor, you can use CanadaHelps to manage your own fundraisers for causes you believe in. We hope that we can work together to cure diabetes for good! Click the link in our bio to donate today. https://t.co/AjKFRM3GPe",,2021-04-19T17:33:05.000Z,,1,0,0,0
217,1384189395171905537,"Stand out above the crowd and help raise money for charity by doing our Corporate Food Challenge! Check us out at https://t.co/TscEzAg4P7
#yyc #yyccorporatefoodchallenge #yycfundraising #yychr #yycnow #yyccharity #yycbusinesses #yycgivesback https://t.co/FzH4eyTIkx",,2021-04-19T16:57:23.000Z,,0,0,0,0
218,1384180771825487880,"Did you know over 4,500 Canadians are waiting for an organ or tissue transplant? By becoming a donor, you can save up to eight lives. 

National Organ and Tissue Donation Awareness Week is a great time to register: https://t.co/PDSvQYKQ8e

#OrgansTissuesForLife https://t.co/CcfP1TkNeI",,2021-04-19T16:23:07.000Z,,0,1,0,0
219,1384176288588464128,"Generous donation to help students!
COVID-19: Calgarians donate computers to help kids with return to online learning - Calgary | https://t.co/PJnIlTmmFS https://t.co/16dcOIiLuu",,2021-04-19T16:05:18.000Z,,5,0,0,2
220,1384174888135495686,"Préparez vos clubs de golf pour l’Alberta Charity Golf Practice Round de BGIS au Belvedere Golf &amp; Country Club, qui soutient la Fondation TELUS Friendly Future!

Pour plus de détails et des occasions de commandite, communiquez avec ABCharityClassic@bgis.com",,2021-04-19T15:59:44.000Z,,0,0,0,0
221,1384174820099706895,"Get your golf clubs ready for BGIS's Alberta Charity Golf Practice Round at Belvedere Golf &amp; Country Club supporting TELUS Friendly Future Foundation! Join us for a day that's more than just golfing.
For details &amp; sponsorship opportunities, contact ABCharityClassic@bgis.com https://t.co/ZlbOWkaeRz",,2021-04-19T15:59:28.000Z,,4,0,1,2
222,1384171728973164546,"We are doing some more spring cleaning... get the cans and bottles picked up and make a donation at the same time! #yeg #supportlocal @CityofEdmonton #alberta 
https://t.co/qwNtc6J2QH",,2021-04-19T15:47:11.000Z,,0,0,0,0
223,1384169562829037570,"Like us?
Your UCalgary is for Galleries – support to Nickle Galleries Exhibitions and Programs Fund enriches teaching, research and experiential learning at UCalgary and beyond.  Your #UCalgaryGivingDay gift takes us further!  

Donate here: https://t.co/QlEXowZI7j https://t.co/LNj07A8vfh",,2021-04-19T15:38:35.000Z,,0,0,0,0
224,1384166143192027145,For those of us who have been reading voraciously during COVID - this is most welcome news. Not only a place to donate gently read books - a source for more! #reading #yyc https://t.co/CzlwI0WJEB,,2021-04-19T15:24:59.000Z,,2,0,1,1
225,1384165296907309066,"We are in @globeandmail!  Alberta restaurants have banded together to weather COVID shutdowns. #PoutineWithPurpose event has morphed into a multicity poutine campaign for food security charity @MealshareTeam.""

Thank you to @dansgoodside! 
https://t.co/4zLlzyVXuJ",,2021-04-19T15:21:37.000Z,,15,1,0,3
226,1384154999001784324,"@TonyMarinaro Bench Drouin, Rest Weber and put Jon Merrill in his spot (he's used to right side first pairing), Make Allen starter, Evans in for Staal...?donate playoff spot to Calgary 🙃 it's over for Price, Weber, &amp; Drouin after this year...",,2021-04-19T14:40:42.000Z,,0,0,0,0
227,1384152615215243279,"Did you know over 4,500 Canadians are waiting for an organ or tissue transplant? By becoming a donor, you can save up to eight lives. National Organ and Tissue Donation Awareness Week is a great time to register: https://t.co/TfFiZCoHrA #OrgansTissuesForLife https://t.co/rEUYSgH89n",,2021-04-19T14:31:14.000Z,,0,0,0,0
228,1384138976571711497,"Gar Gar with Youth Empowerment and skills said it’s tough to hear from some families who have to choose which of their children get access to the device the family is sharing. #COVID19AB #LearnFromHome #ComputersDonated #yyc
https://t.co/KrlP6K5g5P",,2021-04-19T13:37:02.000Z,,1,0,0,0
229,1384058672154779650,"Hi everyone 
I had recovered from COVID in October 2020. I don’t know if I’m still eligible for plasma donation. That, doctor has to decide but m open for it. #AB+ve 
#Delhi #Ghaziabad",,2021-04-19T08:17:56.000Z,,1,0,4,1
230,1384054342878076928,@jkenney @CMOH_Alberta Can we have the option to donate our shot to teachers and firefighters under 40? I'd donate mine and wait for the next option.  Thoughts??,,2021-04-19T08:00:44.000Z,,1,0,0,0
231,1383996407024029699,@markgib007 @writingincanada @edmontonjournal @jkenney @CMOH_Alberta No. They are spinning a yarn and want people to donate to them so they have more money. That church cult too. The public doesn’t get much info about pending cases. JCCF won’t win or the case will be dropped at some point,,2021-04-19T04:10:31.000Z,,0,0,0,0
232,1383993214571450370,"Happy I can apparently get AZ as of Tuesday. But is there a way I can donate my dose to a teacher and go to the back of the line? Because that makes more sense and I'd happily do it. 
#VaccinateTeachers #VaccinateEducatorsNow #abed #ableg",,2021-04-19T03:57:50.000Z,,4,0,1,0
233,1383982242750291971,"Until April 22, donate to the Expanding Sikh Studies initiative @sikhstudiesyyc &amp; @UCalgary will match you dollar-for-dollar up to $2,500.

Please join me in supporting this important cause!

https://t.co/jZmofGu3Ms

#SikhHeritageMonth #Vaisakhi https://t.co/Mnr4Tn0UEO",,2021-04-19T03:14:14.000Z,,6,0,0,1
234,1383982124332511244,"@markgib007 @edmontonjournal @jkenney @CMOH_Alberta It will be particularly tough to argue in Alberta, because there have been no real restrictions. Churches were never closed. But JCCF isn’t about winning cases, it’s about siphoning money to their fake charity",,2021-04-19T03:13:46.000Z,,1,0,0,0
235,1383964137105940486,"🎵 What is wrong with the #YYC?!
Don't they like billions funneled to TC Energy?
Those bigwigs needed a bigger salary
So they can donate more...'campaign philanthropy'",,2021-04-19T02:02:17.000Z,,9,0,1,1
236,1383940934186856456,"What if YOU could be part of a group that raises $10,000 for a Calgary charity in just 1 hour?! @100WomenCalgary does that!! 

The commitment is $400 and 4 hours per year! Join them at their next meeting on May 12th!

https://t.co/pk7VOPCXGa https://t.co/aN2HzLgCtv",,2021-04-19T00:30:05.000Z,,0,0,0,0
237,1383924651697397765,"@RobinADupuis @5gatos @JasonPYYC @MichelletypoQ @CarlBoucherKnee @DonDavies I am still a member, but I am very careful to donate only to Alberta NDP. Notley is a very good, pragmatic leader. 

In fact, the 4 Western provincial NDPs have a lot of trouble dealing with the Federal version. It's a thing. Sigh.",,2021-04-18T23:25:23.000Z,,0,0,2,0
238,1383919097277128705,"The National Volunteer Week theme for 2021, The Value of One, The Power of Many, reflects on awe-inspiring acts of kindness by millions of individuals.  IODE Alberta has 101 years of volunteerism to be proud of! Hats off to our dedicated members who donate their time and talents! https://t.co/XfUdn30Ik1",,2021-04-18T23:03:19.000Z,,0,0,0,0
239,1383917516817276930,Declutter for a cause: where to donate your unwanted household items in Calgary https://t.co/nY2ANbaMs7,,2021-04-18T22:57:02.000Z,,0,0,0,0
240,1383912009322819595,"I am not even Albertan but will donate funds to them for sure. If AB would separate myself &amp; my family want in to Alberta. No more Trudeau, no more @fordnation no more Kenney , we can all live free and clear of government oppression. #WildRose all the way. ALL THE WAY https://t.co/lBomJLpUIG",,2021-04-18T22:35:09.000Z,,7,0,2,2
241,1383907183482458117,COVID-19: Calgarians donate computers to help kids with return to online learning – Calgary https://t.co/3VUIZrIJLF,,2021-04-18T22:15:58.000Z,,0,0,0,0
242,1383906734423506945,"COVID-19: Calgarians donate computers to help kids with return to online learning
#Education #News #AlbertaCoronavirus #AlbertaSchools #AlbertaStudents #Chromebooks #Covid #Covid_19 #GarGar #LowIncomeFamilies #OnlineLearning #Technology
https://t.co/yhqQBuxn6B",,2021-04-18T22:14:11.000Z,,0,0,0,0
243,1383905878739361797,"This is such a blessing for some kids that don’t have a computer. It’s very expensive for two kids."" https://t.co/DrJtRiEqsw",,2021-04-18T22:10:47.000Z,,38,0,1,5
244,1383856290493992962,"1st doses for myself and my niece. She is in the 2B high risk category in Alberta and spends her days teaching children. 
Next scheduled appointment is for my brother in BC. Another donation will be sent. https://t.co/JXmRz1mIyX",,2021-04-18T18:53:45.000Z,,0,0,0,0
245,1383827776227057672,"Happy #NationalVolunteerWeek!

We're celebrating all you amazing folks who donate your time, skills and love to organizations across the country. Thank you!

Stay tuned throughout the week, and head to our website for more. https://t.co/Vo0kLzXAfb
#nvw2021 #yyc #yycvolunteer https://t.co/b5gmlp52NK",,2021-04-18T17:00:26.000Z,,4,0,0,1
246,1383827672569204736,"We're teaming up with @italianctrYYC for a great cause during the next Battle of Alberta!

For every panino sold on April 29th, the Italian Centre Shop will donate a panino to support food security in schools led by @EdMattersYYC! https://t.co/7DkLpjvfb8",,2021-04-18T17:00:02.000Z,,52,4,3,13
247,1383825472153219086,"With 10-15 cms of snow in the forecast today we are out delivering homeless pet packs. Pet packs have food, water, blankets, treats, pet first aid kit, coats, boots  #yyc #dogs #cats #calgary #homeless #petpacks #petsarefamily #snow #snowfall #vulnerable #charity #donate https://t.co/nySxSzndXT",,2021-04-18T16:51:17.000Z,,22,1,1,4
248,1383824846757371913,"and I take $10.00 from what I make and donate it. But if you like you can donate any amount by sending an E-transfer to mhauling2013@gmail.com.
Thanks in advance. We can do it
#yyc #yycfoodbank #yycsupportlocal",,2021-04-18T16:48:48.000Z,,1,0,1,0
249,1383822608144101382,"If you want to donate items or volunteer, please send an email to:

Info@HarvestHillsCaresCalgary.Ca 

We can also be reached here on #Twitter #instagram or #Facebook  Where one of our volunteers will reply as soon as we can! #ThankYou #SundayMorning #SundayThoughts #Calgary",,2021-04-18T16:39:54.000Z,,7,1,1,2
250,1383747889285931010,"Together we can build an Alberta that leaves nobody behind!

Donate today 👇🍊
https://t.co/MFVp3a0amK #abpoli #abndp #BetterOffWithRachel #abvote2023 #Rachel2023",,2021-04-18T11:43:00.000Z,,2,0,0,0
251,1383623825196081152,"To donate you can send an etransfer:

Donations@HarvestHillsCaresCalgary.Ca

PayPal or Credit Cards thru our website

https://t.co/NACFd3UKoQ

#AB #Abgov #abhealth #AbLeg #abpoli #Alberta #AlbertaCares #AlbertaStrong #blessed #Canada #Calgary #YQL #CalgaryStrong #YYC #YEG #YYCBiz",,2021-04-18T03:30:01.000Z,,5,0,1,1
252,1383623824319475718,“People need to donate to this organization because they rally do care about little guys and little families like mine. They take the time to help where they can and they make the effort to make the lives of all the people here in Calgary a better place.”,,2021-04-18T03:30:00.000Z,,10,0,1,0
253,1383597500653658116,"Campaigns like this aren’t possible without your support. That’s why today I’m issuing a challenge, let’s raise $2000 by May 1! This would mean 200 donations of just $10! In #Election2021 every dollar will count if we want change! #2000ByThe1st #yyc 

https://t.co/KanxrpPiVk https://t.co/V4hHqxBNan",,2021-04-18T01:45:24.000Z,,0,0,0,0
254,1383575675324358658,"🏞 We never know the journey another person has walked, so be kind to everyone!

~Lynette Mather

#SaturdayThoughts #quote
#bekindtooneanother
#kindnesstrain #givingback 
#Canada #lake #Alberta
#ThinkBIGSundayWithMarsha https://t.co/v4aI45M9sN",,2021-04-18T00:18:41.000Z,,4,0,0,3
255,1383557301970239494,"@BWildeMTL Time for some cohones! Staal out, rest Weber, Drouin out, backup Price... Merill in, Other hungry AHL players in at F, Allen starter. Can we donate the playoff spot to Calgary?",,2021-04-17T23:05:40.000Z,,0,0,0,0
256,1383526712164585476,"Hey #MattamyHomes - did you also donate to Alberta Proud? What about in the US where you also have a prescence? Donate to Trump or ppl like Green/Boebert/Hawley etc?

Hmm? https://t.co/zLDD4pVVEH",,2021-04-17T21:04:07.000Z,,1,0,0,0
257,1383518945999654923,"Filmed this yesterday for @RachelNotley. I've known her for over 40 years and I know the best BDay present we can get her is a progressive government in 2023. 

Donate: 
https://t.co/Swh7lMW6DD

Sign the Card:
https://t.co/2eX6R4NJGp 

Volunteer: 
https://t.co/FytTMK64WN
#abpoli https://t.co/fXcooYwA0L",,2021-04-17T20:33:15.000Z,,17,1,1,2
258,1383515666817245185,"Happy 57th Birthday @RachelNotley!!!🎂

Sign Rachel's card at https://t.co/koKRxD7FM9 🥳

If you're able to donate $57 to mark the occasion, know that it makes a huge difference and will help fuel Rachel's work for #Alberta!🙏

#HBDRachel #BetterOffWithRachel #ableg #yeg #yyc https://t.co/kfieaMoOZs",,2021-04-17T20:20:14.000Z,,45,1,1,6
259,1383505611887833089,"Or instead of donating to a political party you could donate to one of hundreds of Alberta based charities that need your support and/or support your local restaurant, coffee shop or pub (safely via take out or patio dining of course). https://t.co/YJB1YlO5lL",,2021-04-17T19:40:16.000Z,,0,0,0,0
260,1383497510899970056,"How do you apologize for screwing up? (And I have followed accounts I did not vet properly.)

I think folks could learn from Spencer: no excuses, an apology, and a donation (!). You are a class act, Spencer. #ableg #abed https://t.co/m9nJ4P65SW",,2021-04-17T19:08:05.000Z,,19,0,0,3
261,1383493664727388168,"I have two extra boxes of these babies thanks to @Go4ZeroAB ❤️ Would any teacher or other essential worker that I follow like a box?
*Only in Calgary and only people I follow because stranger danger

Also please donate to Go4Zero if you can! Together we can protect our community. https://t.co/jyWuqOZGpl",,2021-04-17T18:52:48.000Z,,21,0,2,5
262,1383471475387031553,How many ridiculous emails did you get to remind you to donate to the #AbNDP for Notley’s birthday? I had 7. I don’t actually care it’s her birthday. I care that she failed disabled Albertans when she had the power to do what’s right. Nothing happy about that. #AbLeg,,2021-04-17T17:24:38.000Z,,9,3,2,4
263,1383466795474903043,"@JanisIrwin @sconahood @RachelNotley Happy Birthday Rachel!

I donated in addition to my monthly donation because I can’t wait until you are Premier of Alberta again 

#BetterOffWithRachel 🧡 https://t.co/H4JEU3qAT7",,2021-04-17T17:06:02.000Z,,3,0,1,0
264,1383447235979927554,"Today's @RachelNotley's 57th b-day! I couldn't Let It Be just A Day in the Life, so with A Little Help From My Friends, I joined to make a video &amp; a donation of $57 to @albertandp.

You can send a greeting (&amp; donation if you like) too! Just go to https://t.co/dD9Lk2smeL. #ableg https://t.co/jy2vMieItF",,2021-04-17T15:48:18.000Z,,339,4,17,44
265,1383436362725031936,"Don't forget to drop by our McKenzie-Towne location in Calgary, AB by 11am to donate any bikes you or your family may! Bike donations are going towards the YYC Kids Ride.  
#westlandinsurance #yyc #yyckidsride #yycbikes #yycevents https://t.co/yiuVJaTQTq",,2021-04-17T15:05:06.000Z,,2,0,0,2
266,1383435178740117514,Helping Calgary's most vulnerable children and youth is easy and affordable. A monthly donation of just $10 provides a child with the opportunity to participate in our Power Play program for an entire year! Learn more and sign up today at: https://t.co/EBGrolb4Za. https://t.co/tuMcDKEuB9,,2021-04-17T15:00:24.000Z,,0,0,0,1
267,1383427494519336962,It is @RachelNotley birthday today.  And in honour of that I am going to donate to the Alberta NDP also they are all ready for the next election.  #happybirthdayrachel #abpoli,,2021-04-17T14:29:52.000Z,,1,1,0,0
268,1383420076209053701,"Thanks for all of the kind birthday wishes!

The best present you can give is a donation to Alberta's NDP (well... and cans of IPA... and puppies... and babies to cuddle, those are all good things too).

Get behind Alberta's NDP right here: https://t.co/BsM8mCObgV #ableg #abpoli",,2021-04-17T14:00:23.000Z,,205,0,18,16
269,1383393884802191363,"@nsags We couldn't change diapers, but we could do other things on his behalf. 

I pumped for 6 weeks to donate breastmilk to the calgary milk bank, and that helped a little. 

We joined a support group. And that helped a little. 

We had a memorial on his due date. That helped a little",,2021-04-17T12:16:19.000Z,,0,0,1,0
270,1383373081608032257,"@Lefty_Mind ..a generous donation from the funeral services industry???
🤦🏽‍♂️🤦‍♂️
But don't forget that the 1% have been making🤑bank on the pandemic so far and would explain Alberta and Saskatchewan too🤔",,2021-04-17T10:53:39.000Z,,0,0,0,0
271,1383315599812546561,"Thank you @JWilsonGlobal for featuring @HarvestHillsYYC

To volunteer, please send us a Dm

To donate by Etransfer:

Donations@HarvestHillsCaresCalgary.Ca

By PayPal/Credit Card on our website

https://t.co/NACFd3UKoQ

#YYC #YEG #Alberta #Calgary #HelpIsHere #Help #Hope #Live https://t.co/wVipVjo6JB",,2021-04-17T07:05:14.000Z,,5,1,1,1
272,1383246588299022342,"1/n Thank you so much @CorbyMikeAB &amp; her daughter Brooklyn for your amazing donation of bikes to 3rd @yyckidsride &amp; helped collect more bikes from your neighborhood

So humbled Mike has chosen our grassroot cause to help create more smiles to kids in need of bikes 🚲
#yyc #Bikes https://t.co/BlpKvJySre",,2021-04-17T02:31:00.000Z,,1,0,1,0
273,1383240937086746628,"For as little as $10 a month you can become a monthly donor and make a difference in the lives of @calgary's most vulnerable and their pets. https://t.co/K88NU95aAQ 
#yyc #charity #petsarefamily #monthlydonor #homeless #seniors #veterans #children #DomesticViolence https://t.co/X5DaCXjeza",,2021-04-17T02:08:33.000Z,,5,0,0,2
274,1383234070004461569,"@QuyetPawz @bibicosplays Hey, maybe https://t.co/Z4mM3jkcBj there would be a temporary device available through this program in the meantime? I’m less familiar with Alberta resources. Spinal cord injury association may also have something (you don’t need an SCI for services).",,2021-04-17T01:41:16.000Z,,0,0,0,0
275,1383220080817807360,"A big thank you to @Villageicecream for the donation of ice cream pails for our gardening programs! Not only do you provide delicious ice cream, but are helping community grow their gardens at home (one pail at a time 😄) .

#goodfoodyyc #community #CommunityGrowsHere #yyc https://t.co/7unVilx7dW",,2021-04-17T00:45:40.000Z,,13,0,0,1
276,1383219478398263296,"Calgary non-profit groups see demand increase in recent weeks
#Canada #News #Calgary #Charity #Covid_19 #Donate #Donations #Food #FoodBank #Hampers #HarvestHillsCaresCalgary #Volunteer
https://t.co/MZxI3b4o2X",,2021-04-17T00:43:17.000Z,,0,0,0,0
277,1383215756666494979,"Here, if he recovers, his business, alberta garment, job creator, is still decimated. Nice fucking economic policy @jkenney @ryanjespersen 

fuck you @NACMilliken 

Please donate to the @albertaNDP",,2021-04-17T00:28:29.000Z,,341,3,12,45
278,1383205890300383234,"Shout out @stephpearlrobin purchasing 2new bikes from @CanadianTire for our 3rd @yyckidsride &amp; helping ensure smiles &amp; dream of owning a bike true

We have 150 families in our lists w/ 1 to 6 kids in dire needs of bike &amp; 45 more on waiting list
Hope you can donate #yyc #Bikes https://t.co/hgBnkXrh1i",,2021-04-16T23:49:17.000Z,,8,0,1,3
279,1383199546629517313,"Happy Birthday Rachel! Please join us in signing her birthday card and donate! 
https://t.co/JlEQgzofOL

#BetterOffWithRachel #HBDRachel #Abpoli https://t.co/NNtqaxTeXW",,2021-04-16T23:24:05.000Z,,36,1,3,6
